STARID,LABEL,1th Peak,1th Peak F.A.P,2th Peak,2th Peak F.A.P,3th Peak,3th Peak F.A.P,4th Peak,4th Peak F.A.P,5th Peak,5th Peak F.A.P,6th Peak,6th Peak F.A.P,7th Peak,7th Peak F.A.P,8th Peak,8th Peak F.A.P,9th Peak,9th Peak F.A.P,10th Peak,10th Peak F.A.P,11th Peak,11th Peak F.A.P,12th Peak,12th Peak F.A.P,13th Peak,13th Peak F.A.P,14th Peak,14th Peak F.A.P,15th Peak,15th Peak F.A.P,16th Peak,16th Peak F.A.P,17th Peak,17th Peak F.A.P,18th Peak,18th Peak F.A.P,19th Peak,19th Peak F.A.P,20th Peak,20th Peak F.A.P,21th Peak,21th Peak F.A.P,22th Peak,22th Peak F.A.P,23th Peak,23th Peak F.A.P,24th Peak,24th Peak F.A.P,25th Peak,25th Peak F.A.P,26th Peak,26th Peak F.A.P,27th Peak,27th Peak F.A.P,28th Peak,28th Peak F.A.P,29th Peak,29th Peak F.A.P,30th Peak,30th Peak F.A.P
NP-GJ431,1,0.6988832067780065,1.8075674208593524e-05,0.6925762542833211,2.380541581137989e-05,0.671892467032765,5.6481795578265685e-05,0.6672755548693509,6.797466790286294e-05,0.6659158057031555,7.174948479669347e-05,0.6553912090779566,0.00010820148928165789,0.6476165870454745,0.00014536500051109513,0.5694376477841367,0.002037669891211786,0.546650168699885,0.004002013931190682,0.5348812941319201,0.0055912126287767155,0.5094398113300724,0.011169365134905452,0.4335506327431936,0.06973695871253344,0.4178863190909911,0.09749646154526306,0.4101389150639737,0.11440532475638288,0.3694183340542527,0.2472934608025636,0.3566339316824859,0.3065301945693718,0.350144127643477,0.33990106453097746,0.3476986235216923,0.35303028586636603,0.3435748324840162,0.3758285027221014,0.3393996171511701,0.3997143455158594,0.3367154357346776,0.4154716016027302,0.3326196683353508,0.4400753945212216,0.3278332443165931,0.4695993505503762,0.3091292540648765,0.5902383961130121,0.30809214832586684,0.5970395329643283,0.3046379840590825,0.6196671094280976,0.2887467310168911,0.7211783745787408,0.28640685224145,0.7354483609548849,0.2843242990944184,0.7479393413937301,0.2789234781807969,0.7792852912260312
NP-GJ4332,1,0.6794071347605416,1.9615121784338493e-09,0.6780661395671868,2.1525489781550654e-09,0.6645043132766245,5.3926513161697915e-09,0.6521579556578768,1.2047528598503175e-08,0.6496239540266064,1.4157473774117392e-08,0.6491262608520145,1.4611364044276243e-08,0.6470134871809159,1.6697469524733458e-08,0.6467907060347671,1.6933300806640044e-08,0.6406156182656974,2.4890390865399303e-08,0.6262139607175088,5.957506327410572e-08,0.623540965139332,6.97864937372912e-08,0.6234793313351245,7.00405800456502e-08,0.6186831666665191,9.276197468840433e-08,0.6183278778214606,9.469923442162019e-08,0.6172932143184304,1.0056317542060227e-07,0.6153585121921852,1.1246982262368196e-07,0.6121858145237247,1.3495567509800141e-07,0.6117058047569913,1.387104286333252e-07,0.6106995193770959,1.4690781435493748e-07,0.6085181443286589,1.6629289942228504e-07,0.6050892131421138,2.0177635661028357e-07,0.6015949060098779,2.4530327195779364e-07,0.5990087356808319,2.8313895597702487e-07,0.5889713127442763,4.897129705797303e-07,0.5832881541545131,6.637940394099632e-07,0.5748390810494226,1.0352113119602456e-06,0.5740269933388328,1.0798680959141961e-06,0.5709932317399522,1.2634961551332122e-06,0.5707691732386462,1.278178094132498e-06,0.566681825420603,1.5763433761286038e-06
NP-GJ4364,1,0.7184265019351923,0.2893098514438538,0.7030697338472449,0.3344549487969765,0.7022743775916036,0.3368549974434972,0.7020110244886906,0.337650905524802,0.6990914022053725,0.3465142308118133,0.6933248453835151,0.3642208804269717,0.6928244197730427,0.36576919719414974,0.6902060842070569,0.37389868570751855,0.6891799851327445,0.3770970667771893,0.6865091816629598,0.3854531821838891,0.6828367182943663,0.3970113320402427,0.6794647451430977,0.4076860046699833,0.6766797123184585,0.4165421565915329,0.6755814956620189,0.4200432279991036,0.6663203785053534,0.4497250586330814,0.6662228927360785,0.4500386860965685,0.6600851911961759,0.4698147377535813,0.6586255424769227,0.4745236834613201,0.6492663752999173,0.5047133283839893,0.6471412035122216,0.5115569917271238,0.6466301690058731,0.5132015000800885,0.6370844229274709,0.5437978632191357,0.6175318295810088,0.6052063339803286,0.615174282533915,0.6124458432198379,0.6094503402535811,0.6298379429552892,0.6022744011965364,0.6512335728065087,0.5982679683881595,0.6629618168294288,0.5930836133001931,0.6778882077777586,0.5927563582459213,0.6788205529140213,0.58911215513693,0.6891207784825056
NP-GJ43,1,0.6916205191627465,0.00012283962792432286,0.6817658382252108,0.0001779015629162806,0.6237561259889193,0.0012691333672590133,0.6224621039730842,0.0013211223174536455,0.6208377238808289,0.001389125671377697,0.6148103873569835,0.0016702332655127198,0.5655943973413273,0.0067667958844656855,0.5568888630158186,0.008512833662287923,0.4863724581676706,0.04594917011416218,0.4779893726446263,0.055061328564446836,0.4613130387423824,0.07795322128502165,0.4328485192195138,0.13573962154924465,0.4275514538393328,0.14964963304998702,0.4262279789359342,0.15329786961365802,0.4238358642611796,0.1600715009172615,0.41535051853361066,0.18602050660922032,0.41355383529567097,0.1919102358195212,0.4096756930910351,0.2051066392091276,0.4079526975437615,0.2111839827136532,0.407625160165898,0.2123543124062076,0.40562508557226296,0.2196055712604407,0.4032752711941544,0.228355919852324,0.3991535861791796,0.2443116670773123,0.3833505984934748,0.3126747650129567,0.3770874841536931,0.34285569091752605,0.3628300191188897,0.41751232249536063,0.3515236525185338,0.4816370661373806,0.3496231016747551,0.4927454805012658,0.3453101220957541,0.5182221229501702,0.3449984667833996,0.5200756154702804
NP-GJ443,1,0.053114832438719374,0.9999999996688528,0.0479176082018782,0.9999999996803556,0.04367129713442625,0.9999999996617348,0.039541148910826315,0.9999999996100124,0.03841776750119538,0.9999999995877648,0.03706121441603998,0.999999999554582,0.035946072652321574,0.9999999995210384,0.03276330847681831,0.9999999993816858,0.026792939757544636,0.9999999987510256,0.02655032797368235,0.999999998705632,0.025026714260313318,0.9999999983568136,0.024537501329865145,0.9999999982162124,0.023192239758443815,0.9999999977315448,0.022427559541028617,0.9999999973732872,0.02155222815424849,0.99999999686382,0.0212127243806771,0.9999999966311398,0.020968018849607518,0.9999999964492357,0.020505344749177232,0.9999999960688172,0.020018486916381542,0.999999995609538,0.01973691151263001,0.9999999953121684,0.01930855895472453,0.9999999948085184,0.019070956563535614,0.9999999944993112,0.018994387331550133,0.9999999943947132,0.018847133027798973,0.9999999941863796,0.01853840595869389,0.9999999937168728,0.018312762746208983,0.9999999933432254,0.01815166342824276,0.9999999930592824,0.01792429751373582,0.9999999926322344,0.017768570854987373,0.9999999923206996,0.017678385942798375,0.9999999921327632
NP-GJ476,1,0.6213342051377234,1.5511030764072494e-05,0.5495386975632598,0.0002792094345421304,0.4897203601582769,0.002193935388041505,0.44813482922639375,0.007929698937266725,0.4035257443683504,0.027934086580458237,0.38729214898722497,0.04287336273410999,0.3855731838063242,0.044820199169915684,0.3805127347805517,0.051024589052747975,0.3716162726697549,0.06383087782797991,0.3625361627758506,0.07978687991479796,0.360515349764465,0.08378421885071521,0.3601024285922462,0.08462234821714681,0.3525968476715371,0.10118971779599037,0.35119555014426,0.10457696396694392,0.3501964281619173,0.10705150679889723,0.3500810400934941,0.10734051811105502,0.3357145729045253,0.1489455123180168,0.32508310744000163,0.1877163186638856,0.3214012156456665,0.20289287944003606,0.3132916810833554,0.23968067840938675,0.3070745045933671,0.2711061159534597,0.30604611960605393,0.2765772903841927,0.30508006364173545,0.28178755230046115,0.30502463622118725,0.2820885668588923,0.30414249441970026,0.2869095924356616,0.303735031210543,0.2891556711585705,0.3002167723695396,0.309053135994943,0.2997782369759441,0.3115962202344634,0.2953907363276133,0.3377969117799035,0.2906772957080185,0.36744057097823857
NP-GJ477,1,0.3974324093735857,0.0252001139197696,0.3896987694080675,0.03169107054245628,0.3857663402898721,0.03555306493460958,0.3847604257244178,0.03660817820874515,0.3835190624617463,0.037949882340956836,0.3802803108254177,0.04166560086146245,0.370355259372567,0.055219481640779965,0.3658795476349918,0.06255096177944748,0.3656955651064625,0.06287032527910337,0.3606910888138351,0.07214021051085641,0.3571030352964742,0.07952140761204242,0.35392007452955904,0.08662459436313982,0.35255968212796435,0.0898282495495199,0.3497596174477786,0.09675328152986667,0.3486653577472929,0.0995845956135094,0.3482330894033332,0.10072292361197474,0.34732365047382585,0.1031550914102122,0.3461918500250517,0.10625351877392772,0.34312425512632705,0.11506241002512535,0.3413794491637623,0.1203497244233714,0.3400760456076911,0.12443489300308525,0.33962825164110994,0.12586561271300498,0.3387225616516016,0.12880248361688554,0.3386776910681005,0.12894949727987287,0.3375957343531765,0.13253808741948184,0.3356595078356944,0.13917264187444295,0.33359438381512,0.1465569023023636,0.32625661206355,0.1755018687323686,0.3253794603566531,0.17925695959928603,0.3245040357238367,0.18306967091712245
NP-GJ508.3,1,0.52090229954625,0.0012109325437487484,0.5206347905993107,0.0012218186819419553,0.4955453251406074,0.002764283446017848,0.4935948222949466,0.002939998767406009,0.4872970537015039,0.00358099357111111,0.4867310748417514,0.003644559611998022,0.4550489876435157,0.009441977039236908,0.4464462834637477,0.01209488392922769,0.4365515720477835,0.015990705506395562,0.4356335779871152,0.016405428550691947,0.4278826328248687,0.020323366313209183,0.4273260074337889,0.020635465646615347,0.4073613127602406,0.03520577149801757,0.40532852786727136,0.03712295680119103,0.3971474052857277,0.045834800491519466,0.3920717835372506,0.052128434299222405,0.3866964484725396,0.05963070923217044,0.3845814716438601,0.06283791091210253,0.3819150601071293,0.06709998400024578,0.3769978473371233,0.07563764112760897,0.375808411344614,0.07784178796437992,0.3671618439117029,0.09563315488685316,0.36421475002449577,0.1024583117912619,0.3610326604727009,0.11029628222912967,0.3589961834330569,0.11557816600354393,0.35443618866014165,0.1281925435751992,0.3447697781366966,0.15879700072809766,0.3439839953250446,0.16152977562211845,0.3393721224104345,0.17835183194281296,0.33566444701865217,0.19287384621377415
NP-GJ510,1,0.34720710286842155,0.0029489336237260213,0.3347768568274043,0.004814567957400708,0.29679816207040416,0.020146489490333982,0.2814202591553321,0.0349202882742112,0.274155057427628,0.044990537808818114,0.27054895939165496,0.05093610841302496,0.2641946485666245,0.06321095824332296,0.2616822355596751,0.06877309930882923,0.2601595839695089,0.07235817215692328,0.25311435246054065,0.09125994999035662,0.24522193862584346,0.11760393626096248,0.24383271925925776,0.1228802103904465,0.2306467784368549,0.18404364650267946,0.2223367824005474,0.2342675713625018,0.2170802510763683,0.27121721809893584,0.2170503419264491,0.2714393035079884,0.2162505391593026,0.2774281651671069,0.21530990944906786,0.28459512986371865,0.2138971148729704,0.29561083462441945,0.2138344362149905,0.29610652967402884,0.2124530109392875,0.3071819343799082,0.21119460367728474,0.3175207652023751,0.20292085675283644,0.3912647498404225,0.2017056667294331,0.40290011608223736,0.20128540789523905,0.4069689828841295,0.19810580109562334,0.4384676955231095,0.19364371029057592,0.4845967582203956,0.18683768408377668,0.5582383623642112,0.18542191892679488,0.5738818789976476,0.18464169842202732,0.5825298127119023
NP-GJ553.1,1,0.28192806452468183,0.7857408918784288,0.2757580925323085,0.8152305405308508,0.2625081904694424,0.8711089987899712,0.2538621708454426,0.9015144024570164,0.2369141533661824,0.9467885757652996,0.2365664200898989,0.9475258826914151,0.23479989307851395,0.9511589964687752,0.23446379221505756,0.9518291571148968,0.2316900778065321,0.9571077631876378,0.23071058982181614,0.9588664159448016,0.22986179453933706,0.9603469105875968,0.22902548626606795,0.9617666603309338,0.22859067747543835,0.9624896995541996,0.22802004030916664,0.9634230795179929,0.2274304772848471,0.9643690704276108,0.2264806006328105,0.9658544617659448,0.22590477948344775,0.966731926655064,0.2256944370955403,0.9670481749716848,0.2256293271330797,0.9671456053772034,0.2254565357250545,0.9674031141417601,0.22441906043519946,0.9689172540068356,0.2241899277208947,0.969244333020405,0.2241602883179757,0.9692864501966784,0.22362473720436207,0.9700399211759494,0.22353086670493374,0.9701705229723342,0.22204882113331265,0.9721753806697268,0.2215352244707577,0.9728454509693664,0.221189489717744,0.9732894738700294,0.21987688525329324,0.9749244266528121,0.2198568301879184,0.9749487906239718
NP-GJ56.1,1,0.3602888584662993,0.0028014723227310395,0.3390318931692466,0.006347068205609141,0.3292450535656841,0.009153623369490195,0.3275967313081273,0.00972961900248293,0.32714451878765355,0.009893561653549895,0.3231950743463575,0.01144120114374824,0.31409380400818143,0.015927252650025547,0.31027568098388125,0.018266775577848376,0.30943685881615746,0.0188225368414228,0.30565105633514705,0.021535309813673718,0.3054533808524002,0.02168662425800573,0.3017499504134101,0.02471342250612113,0.2998344563352559,0.026430695698275653,0.2937730003962216,0.032632098049109035,0.2907149148956211,0.03625448604218005,0.28958016546527043,0.03769160421825148,0.2889068826288489,0.03856921446087494,0.2854665283999827,0.043358317531838365,0.2845884363815433,0.04466622856812374,0.2809297780904865,0.050519265548765145,0.2787520268716491,0.05433184088128033,0.2779822941903871,0.0557416655089452,0.2776528353527275,0.05635532681804215,0.2759557032127952,0.059616087034331085,0.2721519830442791,0.06756235792761696,0.2703459498759295,0.07166433170983377,0.2702470765590474,0.07189531653730344,0.26808316844964675,0.07712316961233985,0.2676490810027249,0.07821254136005977,0.2649238802615964,0.08537565272907109
NP-GJ606,1,0.3360163363442781,0.6904961553855531,0.33571564896023304,0.6919795374262526,0.3128990256610784,0.7970177991626429,0.2973644724588169,0.8570090028041653,0.2937207086295644,0.8694349140204333,0.2904278848049149,0.8800961874727491,0.2879809500592651,0.8876652608303951,0.2804516399006616,0.9090512681383964,0.2776898785058496,0.9161762340302096,0.2568063042880266,0.9581150006794592,0.2546857194540265,0.9612767906735522,0.25361498901444235,0.962803422505392,0.25351463989712936,0.9629441357666928,0.2513969341217962,0.9658207786375116,0.24633784540313056,0.972002620772118,0.2428023041219923,0.9757801944180836,0.2424573653115019,0.97612616723014,0.2326273803044404,0.9844528423575682,0.2324908254730715,0.9845492391892398,0.23104723357781026,0.9855389076188276,0.2303704267575517,0.9859847647981856,0.23024203682210675,0.986068062915482,0.22436877983797707,0.989467311395529,0.214314182105344,0.9936836600634608,0.2132116032082653,0.9940432995815526,0.21277510569220184,0.9941807726209692,0.20484771288968506,0.9962450474449174,0.20303875849120684,0.9966150245134195,0.20146145243824895,0.9969112976711262,0.20101838977710476,0.996990334827132
NP-GJ618.1,1,0.5067496772323853,2.1247813044793007e-08,0.5033453454275094,2.675571756940041e-08,0.4599597593420154,4.4108912817561037e-07,0.4177202627145658,5.440624995426287e-06,0.4130524508353794,7.097628989548674e-06,0.4112205227509669,7.87344695750192e-06,0.4015773322979253,1.3517812716856105e-05,0.3975303063006361,1.6913577989689014e-05,0.3940558056476544,2.047602478322316e-05,0.3795079751788836,4.5020888073995506e-05,0.3771203205848922,5.113948119169805e-05,0.3755914697038453,5.547203572528949e-05,0.3719078546037661,6.742034065598607e-05,0.3589637263225202,0.00013253124674625258,0.3589421845351424,0.0001326787744297755,0.3573727860739258,0.0001438649558005995,0.3495335363845798,0.0002148685051631907,0.34936282451150497,0.000216741118782655,0.34726787889588584,0.00024104666880734603,0.3468534775591922,0.00024615743917416296,0.34606978973446617,0.0002561105646639872,0.3441767582238981,0.00028178482112299966,0.3428672397608565,0.0003009833739655707,0.3369738754253862,0.0004042041020147293,0.3369032104626017,0.0004056286794022484,0.33688772537501194,0.00040594150036126126,0.3358932909493446,0.0004265264235013997,0.3306508319635232,0.0005528620606135359,0.3294233355418301,0.0005872971175526393,0.3250500252237836,0.0007276456968479767
NP-GJ629.3,1,0.6109235868469912,3.947404206234402e-11,0.5986699862723629,1.0705064375797974e-10,0.5889347161596916,2.3138416860368937e-10,0.5721942238219409,8.346389294553559e-10,0.5690960460408043,1.0523775262580502e-09,0.5612352264814601,1.880716585830873e-09,0.5603126417722332,2.0119358853142026e-09,0.5594073500203119,2.149289475515121e-09,0.5568629938414548,2.585722698532908e-09,0.5542869405366929,3.1145158248937454e-09,0.5502928109893729,4.147089558863192e-09,0.5290700132365062,1.8200398568301544e-08,0.5274145148276312,2.0367265763979065e-08,0.527362430641326,2.043933786939827e-08,0.5261040728125378,2.2257580798515133e-08,0.5235038493242055,2.6523922469250117e-08,0.5228857665333974,2.76489363853514e-08,0.520452495483779,3.2543818005691716e-08,0.5185873772186149,3.685361781876526e-08,0.5174979060080903,3.962146295594158e-08,0.5174573751101944,3.9728221764382514e-08,0.5139958443869918,4.9949844494834885e-08,0.5116838414590492,5.814912566845157e-08,0.5116401220720637,5.831607733889997e-08,0.5099381214004735,6.518861953931523e-08,0.5089584978486087,6.949308389371407e-08,0.5082496424657867,7.277802427135452e-08,0.5066060674007226,8.098314521777445e-08,0.5065721785018422,8.116140763524925e-08,0.5063313011681847,8.243945904177573e-08
NP-GJ634,1,0.4810662509673988,1.6736880795876695e-09,0.4785332781640589,2.0135093674334255e-09,0.4783752670813001,2.0367995460349214e-09,0.4779722318976064,2.097398422086728e-09,0.4776775625076209,2.1428101663016235e-09,0.4752255111500547,2.5596840289337823e-09,0.4751510066413669,2.5735126453504262e-09,0.4745618972814827,2.685445237123343e-09,0.4739032914330477,2.816192008162329e-09,0.4735923150781938,2.8800596697221877e-09,0.4730198694706465,3.001331489941215e-09,0.47295601769431705,3.015162455889558e-09,0.4724122890281096,3.1354792143429687e-09,0.4723169488774714,3.1570520455924572e-09,0.4712593044534482,3.406266469037139e-09,0.4705393829374261,3.5867421644277275e-09,0.4704986878816084,3.5972170503768838e-09,0.4703388015304934,3.6386606188415648e-09,0.4699252648259992,3.748018082886099e-09,0.4696910414396637,3.8113685509482825e-09,0.469562986632396,3.846442743355959e-09,0.4695344684848339,3.85429650350933e-09,0.4694119558314197,3.8882137234438215e-09,0.4692420219020146,3.9357404499960416e-09,0.4689481403295469,4.0192696381716715e-09,0.4687325942389029,4.0816274596911076e-09,0.4685312396297778,4.140729282284598e-09,0.4684698183232669,4.158922852744979e-09,0.4682596896453,4.221754955595179e-09,0.4679587696472921,4.3133459993650576e-09
